"[u'harvey', u'said', u'last', u'one', u'inning', u'hitters', u'game', u'mets', u'sixth', u'indians', u'three', u'strike', u'season', u'innings', u'ball', u'first', u'got', u'lost', u'two', u'guys', u'strikeout', u'happened', u'like', u'saturday', u'collins']",Non-Tech
"[u'goal', u'scored', u'puck', u'game', u'mason', u'flyers', u'series', u'second', u'first', u'period', u'roussel', u'capitals', u'lead', u'net', u'night', u'playoff', u'philadelphia', u'stars', u'line', u'chimera', u'dallas', u'left', u'skate', u'ovechkin', u'beat']",Non-Tech
"[u'miller', u'said', u'race', u'ironman', u'athletes', u'course', u'chip', u'time', u'timing', u'canada', u'times', u'would', u'people', u'young', u'millers', u'races', u'davis', u'even', u'one', u'marathon', u'officials', u'squamish', u'group', u'first', u'completed']",Non-Tech
"[u'day', u'said', u'years', u'golf', u'scott', u'watson', u'last', u'world', u'wife', u'time', u'father', u'daughter', u'family', u'two', u'1', u'top', u'10', u'players', u'im', u'age', u'woods', u'mcilroy', u'great', u'weeks', u'year']",Non-Tech
"[u'``', u""'s"", u""''"", u'reid', u'women', u'sport', u'would', u'golf', u'said', u'olympics', u'needs', u'year', u'get', u'players', u'part', u'need', u'gold', u'solheim', u'like', u'olympic', u'last', u'matchplay', u'think', u'feel', u'going']",Non-Tech
"[u'villa', u'minute', u'n.y.c.f.c', u'loss', u'red', u'bulls', u'season', u'goals', u'goal', u'scored', u'columbus', u'scoring', u'kick', u'game', u'host', u'last', u'games', u'colorado', u'headed', u'kljestan', u'zubar', u'six', u'82nd', u'equalizer', u'half']",Non-Tech
"[u'sri', u'cricket', u'lanka', u'herath', u""'s"", u'twenty20', u'spinner', u'board', u'matches', u'world', u'best', u'said', u'``', u'took', u'internationals', u""''"", u'wickets', u'time', u'saying', u'quoted', u'defended', u'colombo', u'ganguly', u'discipline', u'slow']",Non-Tech
"[u'season', u'games', u'first', u'last', u'won', u'cup', u'round', u'year', u'since', u'vs.', u'1', u'postseason', u'rangers', u'series', u'florida', u'defenseman', u'three', u'capitals', u'four', u'team', u'chicago', u'flyers', u'islanders', u'playoffs', u'penguins']",Non-Tech
"[u'degrom', u'said', u'collins', u'mets', u'throw', u'stacey', u'place', u'first', u'family', u'tuesday', u'hes', u'start', u'medical', u'manager', u'bullpen', u'pitch', u'campbell', u'certainly', u'gave', u'return', u'emergency', u'qualified', u'every', u'birth', u'jacob']",Non-Tech
"[u'sports', u're', u'editor', u'april', u'years', u'mantle', u'team', u'industry', u'augusta', u'robinson', u'brooklyn', u'public', u'players', u'tennis', u'dodgers', u'wimbledon', u'attend', u'jackie', u'still', u'yet', u'issues', u'wage', u'scully', u'commerce', u'game']",Non-Tech
"[u'university', u'swoopes', u'players', u'season', u'athletes', u'last', u'womens', u'basketball', u'coach', u'mistreated', u'year', u'chicago', u'investigation', u'led', u'according', u'asked', u'one', u'statement', u'transferred', u'three-time', u'houston', u'gold', u'athletic', u'lack', u'allegations']",Non-Tech
"[u'auriemma', u'coach', u'uconn', u'school', u'feeling', u'saying', u'says', u'parade', u'resting', u'wnba', u'guided', u'reporters', u'month', u'bradley', u'62-year-old', u'illness', u'national', u'accompany', u'11th', u'comfortably', u'saturday', u'capitol', u'basketball', u'missed', u'storrs']",Non-Tech
"[u'q', u'would', u'miller', u'warriors', u'a.', u'win', u'lebron', u'hes', u'cavs', u'playoffs', u'ping-pong', u'around', u'james', u'drake', u'team', u'summer', u'get', u'oh', u'career', u'think', u'conference', u'dolan', u'buy', u'anthony', u'tnt']",Non-Tech
"[u'spieth', u'said', u'willett', u'green', u'spieths', u'made', u'hit', u'three', u'augusta', u'holes', u'jacket', u'shot', u'putting', u'round', u'even', u'nine', u'strokes', u'soon', u'day', u'masters', u'swing', u'one', u'big', u'game', u'lost']",Non-Tech
"[u'auriemma', u'university', u'saying', u'coach', u'resting', u'bradley', u'locks', u'62', u'illness', u'comfortably', u'windsor', u'said', u'hospital', u'connecticuts', u'statement', u'taken', u'international', u'get', u'hospitalized', u'undisclosed', u'released', u'plane', u'observation', u'feeling', u'conn.']",Non-Tech
"[u'semenya', u'800', u'titles', u'won', u'400', u'1,500', u'championships', u'world', u'times', u'first', u'olympic', u'set', u'ran', u'win', u'national', u'within', u'year', u'800-meter', u'three', u'four', u'meters', u'suspended', u'tumultuous', u'caster', u'semenyas']",Non-Tech
"[u'cifu', u'viola', u'panthers', u'team', u'game', u'said', u'islanders', u'school', u'new', u'years', u'first', u'grew', u'brooklyn', u'pretty', u'like', u'buying', u'bamontes', u'hes', u'one', u'2', u'potvin', u'fact', u'vinnie', u'hockey', u'three']",Non-Tech
"[u'team', u'season', u'pick', u'opener', u'vs.', u'head-to-head', u'p.m', u'warriors', u'offense', u'may', u'hawks', u'spurs', u'best', u'games', u'hornets', u'coach', u'thunder', u'celtics', u'6', u'sunday', u'clippers', u'year', u'blazers', u'raptors', u'3']",Non-Tech
"[u'islanders', u'jagr', u'goals', u'game', u'goal', u'career', u'assists', u'two', u'years', u'team', u'said', u'won', u'playoff', u'time', u'penguins', u'victory', u'series', u'last', u'games', u'61', u'isles', u'pittsburgh', u'nassau', u'700th', u'played']",Non-Tech
"[u'stripling', u'got', u'back', u'said', u'dodgers', u'going', u'start', u'pitches', u'striplings', u'debut', u'league', u'youve', u'major', u'two', u'no-hit', u'no-hitter', u'make', u'oklahoma', u'coach', u'double-a', u'four', u'go', u'also', u'pretty', u'might']",Non-Tech
"[u'creator', u'one', u'lengths', u'third', u'kentucky', u'race', u'victory', u'derby', u'stakes', u'trainer', u'ahead', u'leaders', u'win', u'colt', u'steve', u'springs', u'points', u'late', u'round', u'won', u'earned', u'qualifying', u'away', u'behind', u'winning']",Non-Tech
"[u'mantle', u'commerce', u'mickey', u'said', u'mantles', u'baseball', u'town', u'name', u'year', u'waybright', u'one', u'visitors', u'come', u'around', u'people', u'would', u'museum', u'plans', u'years', u'still', u'fund', u'statue', u'money', u'way', u'time']",Non-Tech
"[u'10', u'title', u'oklahoma', u'points', u'national', u'successfully', u'defended', u'gymnastics', u'illinois', u'sooners', u'least', u'mens', u'state', u'penn', u'scored', u'dominant', u'beat', u'championships', u'performance', u'schools', u'443.4', u'finals', u'12', u'n.c.a.a', u'stanford']",Non-Tech
"[u'``', u""''"", u'second', u'said', u'lee', u'last', u'birdie', u""n't"", u""'s"", u'shot', u'like', u'try', u'won', u'lpga', u'player', u'ko', u'back', u'year', u'really', u'tour', u'putt', u'korean', u'chun', u'burnett', u'well']",Non-Tech
"[u'warriors', u'said', u'curry', u'team', u'golden', u'rose', u'may', u'one', u'green', u'last', u'games', u'record', u'season', u'spurs', u'playoffs', u'get', u'state', u'n.b.a', u'line', u'four', u'seemed', u'would', u'two', u'states', u'm.v.p']",Non-Tech
"[u'mr.', u'sly', u'ms.', u'lopez-bartlett', u'said', u'collins', u'athletes', u'prescriptions', u'according', u'several', u'al', u'antidoping', u'told', u'baseball', u'performance-enhancing', u'slys', u'pylant', u'documentary', u'undercover', u'nurse', u'reporter', u'use', u'substances', u'jazeeras', u'death']",Non-Tech
"[u'sturm', u'sample', u'win', u'positive', u'steroid', u'world', u'b', u'tested', u'found', u'absolutely', u'felix', u'urine', u'indicates', u'fedor', u'result', u'two-year', u'feb.', u'opened', u'provided', u'hydro-xy', u'said', u'20', u'anabolic', u'chudinov', u'decision']",Non-Tech
"[u'hockey', u'players', u'program', u'world', u'two', u'development', u'said', u'u.s.a.', u'international', u'medals', u'year', u'teams', u'won', u'coach', u'degregorio', u'first', u'programs', u'bronze', u'three', u'events', u'championship', u'team', u'golds', u'championships', u'states']",Non-Tech
"[u'game', u'series', u'george', u'points', u'said', u'raptors', u'playoff', u'last', u'atlanta', u'year', u'first', u'derozan', u'celtics', u'toronto', u'teague', u'lowry', u'scored', u'playoffs', u'means', u'2', u'back', u'missed', u'two', u'lot', u'indiana']",Non-Tech
"[u'white', u'basketball', u'womens', u'player', u'college', u'said', u'team', u'could', u'fame', u'hall', u'game', u'tenn.', u'women', u'national', u'nashville', u'nera', u'led', u'two', u'farm', u'first', u'playing', u'dont', u'one', u'marantz', u'teams']",Non-Tech
"[u'lead', u'one-stroke', u'shot', u'take', u'jason', u'round', u'charley', u'kapolei', u'back', u'lorenzo-vera', u'ap', u'donald', u'hilton', u'entering', u'spanish', u'69', u'kokrak', u'two-under-par', u'lotte', u'eight-under-par', u'open', u'mike', u'season-worst', u'won', u'heritage']",Non-Tech
"[u'htc', u'10', u'phones', u'phone', u'said', u'one', u'flagship', u'camera', u'soon', u'planning', u'announce', u'giving', u'screen', u'megapixels', u'htcs', u'two', u'company', u'external', u'also', u'android', u'stay', u'president', u'samsung', u'latest', u'currently']",Tech
[],Tech
"[u'app', u'london', u'shakespearean', u'fans', u'shakespeare', u'language', u'first', u'campaign', u'text', u'keyboard', u'developed', u'visitlondon.com', u'smartphone', u'famous', u'tourism', u'works', u'best', u'anniversary', u'capital', u'rowley', u'british', u'swiftkeys', u'part', u'known', u'guide']",Tech
[],Tech
"[u'12,000', u'design', u'rs', u'smartphone', u'y51l', u'budget', u'vivo', u'india', u'fact', u'constant', u'give', u'hiccups', u'manage', u'powerful', u'plant', u'one', u'expect', u'elegant', u'see', u'set', u'devices', u'another', u'11,000', u'category', u'apparently']",Tech
"[u'throttle', u'available', u'make', u'also', u'emails', u'--', u'email', u'firefox', u'tuesday', u'coming', u'sign', u'life', u'pro', u'month', u'single', u'accounts', u'daily', u'newsletter', u'one', u'service', u'spam', u'chrome', u'currently', u'per', u'website']",Tech
"[u'google', u'phone', u'maps', u'way', u'route', u'trip', u'option', u'desktop', u'available', u'set', u'send', u'use', u'make', u'destination', u'origin', u'open', u'generate', u'says', u'point', u'navigate', u'app', u'testing', u'people', u'one', u'directions']",Tech
"[u'thats', u'rs', u'screen', u'note', u'k7', u'phone', u'3', u'redmi', u'camera', u'better', u'like', u'even', u'great', u'much', u'10,000', u'less', u'lg', u'battery', u'smartphone', u'5-megapixel', u'bit', u'images', u'favour', u'processor', u'one']",Tech
"[u'internet', u'medium', u'china', u'blocked', u'users', u'including', u'media', u'week', u'business', u'chinas', u'restrictions', u'last', u'would', u'outlets', u'websites', u'xi', u'reuters', u'tests', u'online', u'respond', u'said', u'sites', u'critical', u'post', u'country']",Tech
"[u'apple', u'information', u'online', u'like', u'gone', u'right', u'phones', u'messages', u'move', u'obtaining', u'back', u'private', u'services', u'vs', u'devices', u'fbi', u'battleground', u'files', u'also', u'federal', u'sides', u'treasure', u'surveillance', u'far', u'individuals']",Tech
[],Tech
"[u'budget', u'presence', u'nexus', u'phones', u'india', u'see', u'market', u'5x', u'make', u'expected', u'g5', u'however', u'phone', u'new', u'segment', u'launch', u'--', u'flagship', u'affordable', u'set', u'features', u'modular', u'able', u'pie', u'offerings']",Tech
"[u'portable', u'rolly', u'keyboard', u'--', u'available', u'india', u'one', u'screens', u'sometime', u'110', u'carry', u'rolls', u'tiniest', u'rows', u'three', u'2', u'easy', u'expected', u'new', u'predecessor', u'korea', u'around', u'year', u'keys', u'serve']",Tech
"[u'facebook', u'news', u'people', u'would', u'like', u'app', u'testing', u'topics', u'stories', u'get', u'new', u'twitter', u'website', u'may', u'ios', u'spokesperson', u'us', u'mobile', u'feed', u'saying', u'unclear', u'quoted', u'soon', u'topic', u'sources']",Tech
"[u'alpen', u'input', u'2', u'new', u'one', u'files', u'audio', u'amplifier', u'texas', u'dac', u'using', u'small', u'portable', u'phones', u'battery', u'instruments', u'khz', u'usb', u'two', u'decode', u'in-ear', u'dac-cum-headphone', u'headphones', u'several', u'nice']",Tech
"[u'iphone', u'screen', u'android', u'se', u'phone', u'apple', u'size', u'however', u'ios', u'smaller', u'new', u'mac', u'one', u'without', u'iphones', u'5s', u'like', u'pick', u'thats', u'switch', u'better', u'since', u'first', u'dont', u'apps']",Tech
"[u'twitter', u'dorsey', u'said', u'monthly', u'people', u'users', u'micro-blogging', u'year', u'twitters', u'timeline', u'million', u'reported', u'active', u'news', u'company', u'tweets', u'limit', u'including', u'actually', u'platform', u'algorithmic', u'ceo', u'jack', u'popular', u'security']",Tech
"[u'quicktime', u'trend', u'player', u'two', u'windows', u'micro', u'apples', u'security', u'software', u'comment', u'version', u'getting', u'system', u'discovered', u'warning', u'video', u'file', u'apply', u'still', u'declined', u'apple', u'web', u'said', u'microsofts', u'visiting']",Tech
"[u'price', u'list', u'amazon', u'said', u'prices', u'would', u'discounts', u'much', u'retailers', u'even', u'e-commerce', u'retail', u'percent', u'getting', u'one', u'mr.', u'case', u'site', u'retailer', u'buy', u'manipulated', u'consumers', u'others', u'100', u'internet']",Tech
"[u'rift', u'reality', u'game', u'virtual', u'oculus', u'headset', u'system', u'may', u'games', u'headgear', u'use', u'one', u'playstation', u'set', u'controller', u'apps', u'space', u'content', u'place', u'first', u'another', u'rifts', u'mr.', u'take', u'said']",Tech
"[u'facebook', u'users', u'chronological', u'change', u'help', u'based', u'feeds', u'instagram', u'twitter', u'away', u'sites', u'reverse', u'social', u'feed', u'one', u'personalized', u'algorithm', u'algorithms', u'years', u'course', u'photo-sharing', u'slow', u'old-fashioned', u'advertisements', u'bust']",Tech
"[u'android', u'support', u'hardware', u'google', u'software', u'devices', u'companies', u'googles', u'nexus', u'provide', u'help', u'years', u'cellular', u'motorola', u'phones', u'along', u'os', u'use', u'system', u'line', u'control', u'site', u'non-nexus', u'uses', u'mobile']",Tech
"[u'folder', u'apps', u'home', u'screen', u'app', u'press', u'finger', u'use', u'folders', u'drag', u'move', u'ipad', u'button', u'put', u'itunes', u'open', u'removing', u'begins', u'want', u'different', u'illustrated', u'find', u'tablet', u'icons', u'location']",Tech
"[u'bot', u'said', u'facebook', u'people', u'messaging', u'bots', u'app', u'chatbots', u'shopping', u'spring', u'apps', u'chief', u'messenger', u'service', u'executive', u'like', u'company', u'conversation', u'may', u'platform', u'form', u'also', u'mobile', u'kik', u'way']",Tech
"[u'4k', u'tv', u'content', u'year', u'television', u'high', u'said', u'ultra', u'range', u'dynamic', u'sets', u'like', u'hd', u'new', u'samsung', u'resolution', u'1080p', u'high-definition', u'televisions', u'amazon', u'shows', u'show', u'watch', u'tvs', u'streaming']",Tech
"[u'drone', u'app', u'drones', u'said', u'flying', u'use', u'phantom', u'regulations', u'video', u'first', u'djis', u'also', u'though', u'dji', u'rules', u'videos', u'would', u'camera', u'control', u'want', u'birthday', u'years', u'courses', u'could', u'one']",Tech
"[u'open', u'programs', u'login', u'list', u'log', u'program', u'dock', u'click', u'items', u'turn', u'set', u'chrome', u'see', u'mac', u'icon', u'window', u'stop', u'password', u'name', u'button', u'x', u'google', u'appear', u'opening', u'screen']",Tech
"[u'price', u'list', u'prices', u'said', u'online', u'amazon', u'retailers', u'overstock', u'200', u'deal', u'even', u'use', u'retail', u'one', u'selling', u'reference', u'suggested', u'customers', u'manufacturer', u'getting', u'40', u'sales', u'case', u'consumers', u'would']",Tech
"[u'privacy', u'european', u'data', u'regulators', u'said', u'companies', u'states', u'american', u'united', u'shield', u'national', u'agreement', u'protection', u'also', u'deal', u'europe', u'agencies', u'information', u'access', u'personal', u'legal', u'rules', u'data-transfer', u'still', u'countries']",Tech
"[u'bots', u'bot', u'code', u'bad', u'messenger', u'work', u'instead', u'time', u'help', u'text', u'years', u'overload', u'substituting', u'centers', u'developer', u'giant', u'cut', u'platform', u'helps', u'app', u'reformed', u'meant', u'around', u'read', u'digital']",Tech
"[u'page', u'web', u'edge', u'mode', u'browser', u'10', u'windows', u'corner', u'icons', u'save', u'like', u'notes', u'see', u'click', u'microsofts', u'pen', u'directly', u'copy', u'share', u'note', u'typed', u'icon', u'write', u'button', u'microsoft']",Tech
"[u'years', u'quentin', u'mike', u'facebook', u'like', u'farhad', u'next', u'get', u'times', u'last', u'virtual', u'microsoft', u'platform', u'weeks', u'think', u'least', u'also', u'hype', u'zuck', u'im', u'media', u'seems', u'three', u'right', u'reality']",Tech
"[u'f.b.i', u'encryption', u'mix', u'agents', u'trail', u'case', u'software', u'new', u'wiretap', u'records', u'documents', u'justice', u'also', u'department', u'animal', u'tried', u'criminal', u'classified', u'show', u'said', u'secret', u'early', u'called', u'every', u'apple']",Tech
"[u'microsoft', u'orders', u'information', u'secrecy', u'said', u'mr.', u'smith', u'suit', u'government', u'legal', u'companies', u'prosecutors', u'privacy', u'federal', u'customers', u'courts', u'time', u'cloud', u'customer', u'process', u'may', u'personal', u'justice', u'department', u'microsofts']",Tech
"[u'information', u'law', u'microsoft', u'enforcement', u'order', u'go', u'find', u'giant', u'customers', u'investigators', u'could', u'right', u'company', u'customer', u'target', u'court', u'data', u'offensive', u'argues', u'course', u'stored', u'decade', u'letting', u'thinking', u'thursday']",Tech
"[u'ipad', u'game', u'free', u'apps', u'new', u'one', u'also', u'pigment', u'microsofts', u'screen', u'work', u'pro', u'well', u'office', u'apple', u'coloring', u'iphones', u'color', u'app', u'effects', u'use', u'iphone', u'devices', u'control', u'graphics']",Tech
"[u'kindle', u'device', u'oasis', u'amazon', u'reading', u'amazons', u'said', u'limp', u'mr.', u'get', u'family', u'battery', u'devices', u'people', u'e-reader', u'cover', u'tablets', u'ounces', u'tablet', u'289', u'charge', u'might', u'world', u'appeal', u'notification']",Tech
"[u'facebook', u'older', u'like', u'said', u'post', u'sundar', u'younger', u'people', u'research', u'many', u'social', u'hes', u'friends', u'mr.', u'updates', u'generations', u'keep', u'survey', u'media', u'need', u'status', u'tagged', u'touch', u'love', u'highlights']",Tech
"[u'app', u'watch', u'free', u'apple', u'list', u'one', u'use', u'iphone', u'also', u'sleep', u'see', u'health', u'shows', u'many', u'playstation', u'weather', u'buy', u'items', u'heart', u'shopping', u'time', u'useful', u'add', u'easy', u'image']",Tech
"[u'verizon', u'people', u'strike', u'company', u'wireless', u'plenty', u'customers', u'expect', u'trained', u'quality', u'service', u'union', u'workers', u'36,000', u'notice', u'though', u'employees', u'wireline', u'went', u'among', u'bill', u'stores', u'gradual', u'years', u'10,000']",Tech
"[u'app', u'writing', u'like', u'also', u'text', u'keyboard', u'apps', u'traditional', u'help', u'write', u'tablet', u'words', u'word', u'android', u'paper', u'find', u'settings', u'found', u'works', u'use', u'free', u'interface', u'page', u'sheets', u'powerful']",Tech
"[u'kahoot', u'students', u'said', u'brand', u'mr', u'points', u'learning', u'quiz', u'use', u'also', u'like', u'school', u'game', u'video', u'games', u'every', u'social', u'million', u'one', u'get', u'day', u'digital', u'educators', u'material', u'music']",Tech
"[u'data', u'cellular', u'settings', u'use', u'apps', u'also', u'app', u'android', u'ios', u'like', u'turn', u'connection', u'option', u'phone', u'usage', u'even', u'wi-fi', u'area', u'versions', u'windows', u'downloads', u'background', u'using', u'opera', u'megabytes']",Tech
"[u'verizon', u'workers', u'wireline', u'services', u'strike', u'verizons', u'said', u'service', u'wireless', u'consumers', u'customer', u'fill', u'phone', u'including', u'unionized', u'affected', u'went', u'unions', u'new', u'business', u'trained', u'might', u'employees', u'operations', u'resources']",Tech
"[u'space', u'said', u'debris', u'even', u'could', u'way', u'commercial', u'would', u'``', u'bridenstine', u'still', u'agency', u'air', u'hes', u""''"", u""'s"", u'nasa', u'force', u'concerned', u'potential', u'satellites', u'collisions', u'u.s.', u'national', u'officials']",Tech
"[u'phone', u'``', u""''"", u""'s"", u'said', u'lieberman', u'technology', u'distracted', u'textalyzer', u'law', u'warrant', u'records', u'rights', u'driving', u'police', u'crash', u'new', u'dorc', u'civil', u'use', u'ben', u'driver', u'device', u'obtain', u'york']",Tech
"[u'women', u'men', u""'s"", u'tech', u'``', u""''"", u'pay', u'microsoft', u'companies', u'year', u'leadership', u'gap', u'roles', u""n't"", u'facebook', u'maatz', u'--', u'even', u'said', u'jobs', u'work', u'including', u'positions', u'get', u'report']",Tech
"[u'quicktime', u'windows', u'security', u'apple', u'users', u'software', u""n't"", u'program', u'micro', u'two', u'trend', u'vulnerabilities', u""'s"", u'still', u'risk', u'updates', u'--', u'cybersecurity', u'attacks', u'firm', u'``', u""''"", u'supported', u'ending', u'discovered']",Tech
"[u'court', u""'s"", u'fcc', u'neutrality', u'net', u'could', u'supreme', u'rules', u""n't"", u'internet', u'lawsuit', u'still', u'companies', u'decision', u'providers', u'result', u'year', u'reclassification', u'appeal', u'last', u'important', u'legal', u'go', u'uphold', u'justice']",Tech
"[u'vr', u'facebook', u'social', u'virtual', u'also', u'could', u'sheikh', u'oculus', u'world', u'headset', u'research', u'interaction', u'work', u'reality', u'take', u""'s"", u'plans', u'rift', u'actually', u'course', u'team', u'right', u'people', u'users', u'said']",Tech
"[u'would', u'outpost', u'space', u'could', u'orion', u'astronauts', u'program', u'said', u'lockheeds', u'also', u'four', u'ground', u'crew', u'habitat', u'pratt', u'lockheed', u'launch', u'mars', u'nasa', u'help', u'practice', u'inflated', u'propulsion', u'moon', u'conceptual']",Tech
"[u'htc', u'phone', u'10', u""'s"", u'also', u'camera', u'company', u'apps', u'``', u""''"", u'app', u'smartphone', u'google', u'screen', u'icons', u'firm', u'sound', u'promising', u'competitors', u'android', u'may', u'photos', u'gold', u'years', u'gb']",Tech
"[u'app', u'--', u'bots', u'bot', u'said', u'apps', u'facebook', u'companies', u'could', u'store', u'build', u'microsoft', u'google', u'chat', u'apple', u'services', u'set', u'intelligence', u'technology', u'platforms', u'even', u'consumers', u'new', u'ask', u'would']",Tech
"[u'sexting', u'state', u""''"", u'nude', u'charges', u'school', u'colorado', u'``', u""'s"", u'charge', u'said', u'teens', u'involved', u'images', u'bill', u'misdemeanor', u'police', u'pornography', u'legislature', u'kids', u'creek', u'photos', u'child', u'could', u'end']",Tech
"[u'kids', u'highlights', u'said', u'magazine', u'app', u'puzzles', u'new', u'johnson', u'articles', u'pieces', u'time', u'paper', u'fingerprint', u'content', u'screen', u'experience', u'games', u'first', u'videos', u'company', u'mobile', u'daily', u'chief', u'executive', u'years']",Tech
"[u'data', u'companies', u'box', u'said', u'company', u'levie', u'may', u'cloud', u'``', u""''"", u'services', u'years', u'businesses', u'world', u'deal', u'zones', u'business', u'partners', u'work', u'move', u'stored', u'centers', u'regions', u'customers', u'executive']",Tech
